Ano de eleição;Cargo;Cor/raça;Detalhe da situação de candidatura;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nacionalidade;Ocupação;Sigla partido;Situação de candidatura;Situação de totalização;UF;Região
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;ASSUNÇÃO DO PIAUÍ;Brasileira nata;Comerciante;PSD;Apto;Eleito;PI;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;CACAULÂNDIA;Brasileira nata;Agricultor;DEM;Apto;Eleito;RO;NORTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;CACHOEIRA DO PIRIÁ;Brasileira nata;Comerciante;SOLIDARIEDADE;Apto;Eleito;PA;NORTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;CONDADO;Brasileira nata;Empresário;REPUBLICANOS;Apto;Eleito;PE;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;HUMAITÁ;Brasileira nata;Agricultor;MDB;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;ILHOTA;Brasileira nata;Prefeito;MDB;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;PINHÃO;Brasileira nata;Aposentado (Exceto Servidor Público);PSB;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;PRESIDENTE CASTELLO BRANCO;Brasileira nata;Empresário;PL;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;QUEIMADA NOVA;Brasileira nata;Prefeito;PP;Apto;Eleito;PI;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;ROSANA;Brasileira nata;Prefeito;PSD;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;SANTA MARIA DO SUAÇUÍ;Brasileira nata;Prefeito;MDB;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;SANTOS DUMONT;Brasileira nata;Prefeito;CIDADANIA;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;SERAFINA CORRÊA;Brasileira nata;Prefeito;MDB;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;SÃO JOSÉ DO RIO CLARO;Brasileira nata;Agricultor;PODE;Apto;Eleito;MT;CENTRO-OESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;URUCUIA;Brasileira nata;Prefeito;PMN;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;ARARANGUÁ;Brasileira nata;Comerciante;MDB;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;CANAVIEIRA;Brasileira nata;Outros;PT;Apto;Eleito;PI;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;CARANGOLA;Brasileira nata;Empresário;REPUBLICANOS;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;CARMO DA MATA;Brasileira nata;Empresário;PSD;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;CLARAVAL;Brasileira nata;Prefeito;AVANTE;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;CONSTANTINA;Brasileira nata;Empresário;PDT;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;COXILHA;Brasileira nata;Prefeito;PP;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;DEODÁPOLIS;Brasileira nata;Prefeito;DEM;Apto;Eleito;MS;CENTRO-OESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;DESCALVADO;Brasileira nata;Empresário;PL;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;DONA EMMA;Brasileira nata;Prefeito;MDB;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;GODOFREDO VIANA;Brasileira nata;Empresário;REPUBLICANOS;Apto;Eleito;MA;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;IBITIRAMA;Brasileira nata;Prefeito;PSDB;Apto;Eleito;ES;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;ITAJU DO COLÔNIA;Brasileira nata;Aposentado (Exceto Servidor Público);PSD;Apto;Eleito;BA;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;ITAÚ DE MINAS;Brasileira nata;Aposentado (Exceto Servidor Público);DEM;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;IVAÍ;Brasileira nata;Prefeito;PSD;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;LUPIONÓPOLIS;Brasileira nata;Empresário;PSL;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;MUTUNÓPOLIS;Brasileira nata;Contador;MDB;Apto;Eleito;GO;CENTRO-OESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;NOVA ESPERANÇA;Brasileira nata;Administrador;CIDADANIA;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;NOVA SANTA ROSA;Brasileira nata;Prefeito;MDB;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;PORTO SEGURO;Brasileira nata;Deputado;PL;Apto;Eleito;BA;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;PRESIDENTE KENNEDY;Brasileira nata;Prefeito;PSD;Apto;Eleito;ES;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;PUGMIL;Brasileira nata;Prefeito;DEM;Apto;Eleito;TO;NORTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;QUELUZ;Brasileira nata;Prefeito;PSDB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;REDENTORA;Brasileira nata;Prefeito;MDB;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;RIO DAS FLORES;Brasileira nata;Prefeito;DEM;Apto;Eleito;RJ;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;ROSÁRIO DO SUL;Brasileira nata;Aposentado (Exceto Servidor Público);PDT;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;SÁTIRO DIAS;Brasileira nata;Empresário;PSB;Apto;Eleito;BA;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;SÃO BONIFÁCIO;Brasileira nata;Aposentado (Exceto Servidor Público);PSD;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;SÃO FRANCISCO;Brasileira nata;Outros;PTB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;SÃO VALÉRIO;Brasileira nata;Agricultor;PSD;Apto;Eleito;TO;NORTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;TACARATU;Brasileira nata;Aposentado (Exceto Servidor Público);MDB;Apto;Eleito;PE;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;TOCANTINS;Brasileira nata;Trabalhador Rural;DEM;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;TREZE TÍLIAS;Brasileira nata;Aposentado (Exceto Servidor Público);DEM;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;UMUARAMA;Brasileira nata;Pecuarista;PSC;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio incompleto;RIO DAS ANTAS;Brasileira nata;Pecuarista;MDB;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio incompleto;SÃO GONÇALO DO RIO ABAIXO;Brasileira nata;Produtor Agropecuário;PDT;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Lê e escreve;NOVA GUARITA;Brasileira nata;Pecuarista;DEM;Apto;Eleito;MT;CENTRO-OESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;ALTO RIO NOVO;Brasileira nata;Prefeito;MDB;Apto;Eleito;ES;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;ANDRADINA;Brasileira nata;Empresário;PSDB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;ANGRA DOS REIS;Brasileira nata;Prefeito;MDB;Apto;Eleito;RJ;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;ARAÇATUBA;Brasileira nata;Empresário;PSDB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;AUGUSTO PESTANA;Brasileira nata;Agricultor;MDB;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;BARRA;Brasileira nata;Professor de Ensino Superior;PP;Apto;Eleito;BA;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;BARRO;Brasileira nata;Médico;PSD;Apto;Eleito;CE;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;BETIM;Brasileira (naturalizada);Empresário;PSD;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;BOA NOVA;Brasileira nata;Prefeito;PSD;Apto;Eleito;BA;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;BOSSOROCA;Brasileira nata;Engenheiro;PP;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;CAJOBI;Brasileira nata;Prefeito;PSDB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;CANELA;Brasileira nata;Servidor Público Municipal;MDB;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;CANTAGALO;Brasileira nata;Prefeito;PP;Apto;Eleito;RJ;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;CAPANEMA;Brasileira nata;Prefeito;PDT;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;CARLOS CHAGAS;Brasileira nata;Engenheiro;PSD;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;CARMO;Brasileira nata;Advogado;PDT;Apto;Eleito;RJ;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;CATALÃO;Brasileira nata;Prefeito;PODE;Apto;Eleito;GO;CENTRO-OESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;COMENDADOR LEVY GASPARIAN;Brasileira nata;Servidor Público Estadual;MDB;Apto;Eleito;RJ;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;CRISSIUMAL;Brasileira nata;Empresário;PODE;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;DIVINOLÂNDIA;Brasileira nata;Aposentado (Exceto Servidor Público);PTB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;DOLCINÓPOLIS;Brasileira nata;Outros;MDB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;FRONTEIRA;Brasileira nata;Engenheiro;PSDB;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;GARIBALDI;Brasileira nata;Economista;PP;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;GENERAL SALGADO;Brasileira nata;Engenheiro;PTB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;GRAVATAÍ;Brasileira nata;Sociólogo;MDB;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;GUARANIAÇU;Brasileira nata;Professor de Ensino Médio;PDT;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;GUARARAPES;Brasileira nata;Agricultor;PTB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;HERVAL;Brasileira nata;Pecuarista;PP;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;IBIPORÃ;Brasileira nata;Aposentado (Exceto Servidor Público);PSD;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;IGUATEMI;Brasileira nata;Médico;PP;Apto;Eleito;MS;CENTRO-OESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;INDEPENDÊNCIA;Brasileira nata;Prefeito;PTB;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;ITAMONTE;Brasileira nata;Prefeito;MDB;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;ITANHOMI;Brasileira nata;Advogado;MDB;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;ITAPIRA;Brasileira nata;Engenheiro;PSD;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;JACUIZINHO;Brasileira nata;Agricultor;PP;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;JATEÍ;Brasileira nata;Prefeito;PSDB;Apto;Eleito;MS;CENTRO-OESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;JEQUITINHONHA;Brasileira nata;Administrador;PDT;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;JOSÉ RAYDAN;Brasileira nata;Farmacêutico;PSDB;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;JOÃO MONLEVADE;Brasileira nata;Médico;PT;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;MATÃO;Brasileira nata;Advogado;PT;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;MEDINA;Brasileira nata;Prefeito;REPUBLICANOS;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;MOGI MIRIM;Brasileira nata;Servidor Público Estadual;PDT;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;MONTE ALEGRE DE MINAS;Brasileira nata;Médico;PSD;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;MUNDO NOVO;Brasileira nata;Locutor e Comentarista de Rádio e Televisão e Radialista;PSDB;Apto;Eleito;MS;CENTRO-OESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;MÃE D'ÁGUA;Brasileira nata;Empresário;REPUBLICANOS;Apto;Eleito;PB;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;NOVA AMÉRICA DA COLINA;Brasileira nata;Servidor Público Municipal;PSD;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;NOVA ANDRADINA;Brasileira nata;Prefeito;PL;Apto;Eleito;MS;CENTRO-OESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;NOVA CANAÃ DO NORTE;Brasileira nata;Prefeito;PDT;Apto;Eleito;MT;CENTRO-OESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;NOVA OLÍMPIA;Brasileira nata;Agricultor;PP;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;PANORAMA;Brasileira nata;Médico;PSDB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;PERDÕES;Brasileira nata;Engenheiro;MDB;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;PEREIRAS;Brasileira nata;Prefeito;PSDB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;PIRAPOZINHO;Brasileira nata;Empresário;MDB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;POUSO ALTO;Brasileira nata;Engenheiro;DEM;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;QUIXERAMOBIM;Brasileira nata;Servidor Público Estadual;PDT;Apto;Eleito;CE;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;RIBEIRÃO DO PINHAL;Brasileira nata;Médico;DEM;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;ROLÂNDIA;Brasileira nata;Aposentado (Exceto Servidor Público);PSL;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;SANANDUVA;Brasileira nata;Prefeito;PP;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;SENADOR FIRMINO;Brasileira nata;Servidor Público Civil Aposentado;PV;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;SERTÂNIA;Brasileira nata;Veterinário;PSB;Apto;Eleito;PE;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;SÃO JOAQUIM DA BARRA;Brasileira nata;Engenheiro;MDB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;SÃO JOSÉ;Brasileira nata;Advogado;PSD;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;SÃO JOSÉ DA BOA VISTA;Brasileira nata;Médico;SOLIDARIEDADE;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;SÃO JOSÉ DE MIPIBU;Brasileira nata;Outros;MDB;Apto;Eleito;RN;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;SÃO SEPÉ;Brasileira nata;Aposentado (Exceto Servidor Público);PDT;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;TAPARUBA;Brasileira nata;Empresário;DEM;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;TIJUCAS;Brasileira nata;Prefeito;PSD;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;TRÊS CORAÇÕES;Brasileira nata;Aposentado (Exceto Servidor Público);PSD;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;TRÊS PONTAS;Brasileira nata;Prefeito;PSD;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;TUNÁPOLIS;Brasileira nata;Comerciante;PP;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;VARGINHA;Brasileira nata;Prefeito;AVANTE;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;VERANÓPOLIS;Brasileira nata;Médico;MDB;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;VERTENTES;Brasileira nata;Prefeito;PSDB;Apto;Eleito;PE;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;VITOR MEIRELES;Brasileira nata;Prefeito;PP;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;VOTUPORANGA;Brasileira nata;Arquiteto;PSDB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior incompleto;IPORÃ DO OESTE;Brasileira nata;Aposentado (Exceto Servidor Público);PSD;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior incompleto;JESUÂNIA;Brasileira nata;Outros;PROS;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior incompleto;TAGUATINGA;Brasileira nata;Empresário;PSD;Apto;Eleito;TO;NORTE
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Feminino;Ensino Médio incompleto;FÁTIMA DO SUL;Brasileira nata;Outros;PSD;Apto;Eleito;MS;CENTRO-OESTE
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Feminino;Superior completo;LAVRAS;Brasileira nata;Advogado;PSB;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Feminino;Superior completo;MAMANGUAPE;Brasileira nata;Prefeito;CIDADANIA;Apto;Eleito;PB;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Feminino;Superior completo;SANTA CRUZ DO SUL;Brasileira nata;Outros;PP;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Feminino;Superior completo;TATUÍ;Brasileira nata;Prefeito;PSDB;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Feminino;Superior completo;TEODORO SAMPAIO;Brasileira nata;Servidor Público Civil Aposentado;PSD;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Feminino;Superior incompleto;IGREJA NOVA;Brasileira nata;Prefeito;MDB;Apto;Eleito;AL;NORDESTE
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;ABELARDO LUZ;Brasileira nata;Agricultor;MDB;Apto;Eleito;SC;SUL
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;CANTAGALO;Brasileira nata;Empresário;PV;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;DIVISA NOVA;Brasileira nata;Agricultor;DEM;Apto;Eleito;MG;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;ELDORADO DO SUL;Brasileira nata;Empresário;PDT;Apto;Eleito;RS;SUL
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;ESPIGÃO ALTO DO IGUAÇU;Brasileira nata;Aposentado (Exceto Servidor Público);PSC;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;ITAOCA;Brasileira nata;Pecuarista;DEM;Apto;Eleito;SP;SUDESTE
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;PEDRA PRETA;Brasileira nata;Pecuarista;PSB;Apto;Eleito;MT;CENTRO-OESTE
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;SENGÉS;Brasileira nata;Prefeito;PSD;Apto;Eleito;PR;SUL
2020;Prefeito;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;TIRADENTES;Brasileira nata;Empresário;MDB;Apto;Eleito;MG;SUDESTE
